PlayerName,Runs,Minutes,BallsFaced,Fours,Sixes,StrikeRate,MatchInning,Opposition,Ground,Year,Home/Away,Nationality
JE Root,1.0,4.0,2.0,0.0,0.0,50.0,4.0,bangladesh,Dhaka,2016,0,England
JE Root,88.0,187.0,144.0,10.0,0.0,61.11,1.0,india,Chennai,2016,0,England
JE Root,6.0,47.0,22.0,0.0,0.0,27.27,3.0,india,Chennai,2016,0,England
JE Root,15.0,21.0,13.0,3.0,0.0,115.38,1.0,india,Mohali,2016,0,England
JE Root,78.0,251.0,179.0,6.0,0.0,43.57,3.0,india,Mohali,2016,0,England
JE Root,21.0,39.0,41.0,1.0,0.0,51.21,1.0,india,Mumbai,2016,0,England
JE Root,77.0,127.0,112.0,11.0,0.0,68.75,3.0,india,Mumbai,2016,0,England
JE Root,124.0,239.0,180.0,11.0,1.0,68.88,1.0,india,Rajkot,2016,0,England
JE Root,4.0,10.0,5.0,0.0,0.0,80.0,3.0,india,Rajkot,2016,0,England
JE Root,53.0,105.0,98.0,6.0,0.0,54.08,2.0,india,Visakhapatnam,2016,0,England
JE Root,25.0,123.0,107.0,3.0,0.0,23.36,4.0,india,Visakhapatnam,2016,0,England
JE Root,3.0,11.0,6.0,0.0,0.0,50.0,1.0,pakistan,Birmingham,2016,1,England
JE Root,62.0,165.0,123.0,8.0,0.0,50.4,3.0,pakistan,Birmingham,2016,1,England
JE Root,48.0,119.0,73.0,7.0,0.0,65.75,2.0,pakistan,Lord's,2016,1,England
JE Root,9.0,50.0,30.0,2.0,0.0,30.0,4.0,pakistan,Lord's,2016,1,England
JE Root,254.0,614.0,406.0,27.0,0.0,62.56,1.0,pakistan,Manchester,2016,1,England
JE Root,71.0,59.0,48.0,10.0,0.0,147.91,3.0,pakistan,Manchester,2016,1,England
JE Root,26.0,57.0,39.0,5.0,0.0,66.66,1.0,pakistan,The Oval,2016,1,England
JE Root,39.0,82.0,46.0,4.0,0.0,84.78,3.0,pakistan,The Oval,2016,1,England
JE Root,50.0,113.0,79.0,5.0,0.0,63.29,1.0,south africa,Cape Town,2016,0,England
JE Root,29.0,50.0,29.0,5.0,0.0,100.0,3.0,south africa,Cape Town,2016,0,England
